ticks,msecs,temp,precip%,cloud cover,humidity,wind,pressure
75,75,1.98,0.26,0.28,6.46,1.12,7.20666666666667
76,76,2,0.25,0.3,6.45,1.1,7.20833333333333
77,77,2.02,0.24,0.32,6.44,1.08,7.21
78,78,2.04,0.23,0.34,6.43,1.06,7.21166666666667
79,79,2.06,0.22,0.36,6.42,1.04,7.21333333333333
80,80,2.08,0.21,0.38,6.41,1.02,7.215
81,81,2.1,0.2,0.4,6.4,1,7.21666666666666
82,82,2.12,0.19,0.52,6.34,0.98,7.22
83,83,2.14,0.18,0.64,6.28,0.96,7.22333333333333
84,84,2.16,0.17,0.76,6.22,0.94,7.22666666666667
85,85,2.18,0.16,0.88,6.16,0.92,7.23
86,86,2.2,0.15,1,6.1,0.9,7.23333333333333
87,87,2.22,0.14,1.12,6.04,0.88,7.23666666666667
88,88,2.24,0.13,1.24,5.98,0.86,7.24
89,89,2.26,0.12,1.36,5.92,0.84,7.24333333333334
90,90,2.28,0.11,1.48,5.86,0.82,7.24666666666667
91,91,2.3,0.1,1.6,5.8,0.8,7.25
92,92,2.33,0.1,1.62,5.74,0.8,7.24833333333334
93,93,2.36,0.1,1.64,5.68,0.8,7.24666666666667
94,94,2.39,0.1,1.66,5.62,0.8,7.245
95,95,2.42,0.1,1.68,5.56,0.8,7.24333333333334
96,96,2.45,0.1,1.7,5.5,0.8,7.24166666666667
97,97,2.48,0.1,1.72,5.44,0.8,7.24
98,98,2.51,0.1,1.74,5.38,0.8,7.23833333333333
99,99,2.54,0.1,1.76,5.32,0.8,7.23666666666667
100,100,2.57,0.1,1.78,5.26,0.8,7.235
101,101,2.6,0.1,1.8,5.2,0.8,7.23333333333333
102,102,2.62,0.09,1.84,5.15,0.78,7.23166666666667
103,103,2.64,0.08,1.88,5.1,0.76,7.23
104,104,2.66,0.07,1.92,5.05,0.74,7.22833333333333
105,105,2.68,0.06,1.96,5,0.72,7.22666666666667
106,106,2.7,0.05,2,4.95,0.7,7.225
107,107,2.72,0.04,2.04,4.9,0.68,7.22333333333333
108,108,2.74,0.03,2.08,4.85,0.66,7.22166666666667
109,109,2.76,0.02,2.12,4.8,0.64,7.22
110,110,2.78,0.01,2.16,4.75,0.62,7.21833333333333
111,111,2.8,0,2.2,4.7,0.6,7.21666666666666
112,112,2.82,0,2.05,4.66,0.62,7.21166666666666
113,113,2.84,0,1.9,4.62,0.64,7.20666666666667
114,114,2.86,0,1.75,4.58,0.66,7.20166666666667
115,115,2.88,0,1.6,4.54,0.68,7.19666666666667
116,116,2.9,0,1.45,4.5,0.7,7.19166666666667
117,117,2.92,0,1.3,4.46,0.72,7.18666666666667
118,118,2.94,0,1.15,4.42,0.74,7.18166666666667
119,119,2.96,0,1,4.38,0.76,7.17666666666667
120,120,2.98,0,0.85,4.34,0.78,7.17166666666667
121,121,3,0,0.7,4.3,0.8,7.16666666666667
122,122,3.02,0,0.7,4.26,0.8,7.16333333333334
123,123,3.04,0,0.7,4.22,0.8,7.16
124,124,3.06,0,0.7,4.18,0.8,7.15666666666667
125,125,3.08,0,0.7,4.14,0.8,7.15333333333334
126,126,3.1,0,0.7,4.1,0.8,7.15
127,127,3.12,0,0.7,4.06,0.8,7.14666666666667
128,128,3.14,0,0.7,4.02,0.8,7.14333333333334
129,129,3.16,0,0.7,3.98,0.8,7.14
130,130,3.18,0,0.7,3.94,0.8,7.13666666666667
131,131,3.2,0,0.7,3.9,0.8,7.13333333333334
132,132,3.21,0,0.69,3.89,0.84,7.13
133,133,3.22,0,0.68,3.88,0.88,7.12666666666667
134,134,3.23,0,0.67,3.87,0.92,7.12333333333334
135,135,3.24,0,0.66,3.86,0.96,7.12
136,136,3.25,0,0.65,3.85,1,7.11666666666667
137,137,3.26,0,0.64,3.84,1.04,7.11333333333334
138,138,3.27,0,0.63,3.83,1.08,7.11
139,139,3.28,0,0.62,3.82,1.12,7.10666666666667
140,140,3.29,0,0.61,3.81,1.16,7.10333333333334
141,141,3.3,0,0.6,3.8,1.2,7.1
142,142,3.31,0,0.61,3.81,1.22,7.09833333333334
143,143,3.32,0,0.62,3.82,1.24,7.09666666666667
144,144,3.33,0,0.63,3.83,1.26,7.095
145,145,3.34,0,0.64,3.84,1.28,7.09333333333334
146,146,3.35,0,0.65,3.85,1.3,7.09166666666667
147,147,3.36,0,0.66,3.86,1.32,7.09
148,148,3.37,0,0.67,3.87,1.34,7.08833333333334
149,149,3.38,0,0.68,3.88,1.36,7.08666666666667
150,150,3.39,0,0.69,3.89,1.38,7.085
151,151,3.4,0,0.7,3.9,1.4,7.08333333333333
152,152,3.38,0,0.71,3.94,1.38,7.08166666666667
153,153,3.36,0,0.72,3.98,1.36,7.08
154,154,3.34,0,0.73,4.02,1.34,7.07833333333333
155,155,3.32,0,0.74,4.06,1.32,7.07666666666667
156,156,3.3,0,0.75,4.1,1.3,7.075
157,157,3.28,0,0.76,4.14,1.28,7.07333333333333
158,158,3.26,0,0.77,4.18,1.26,7.07166666666667
159,159,3.24,0,0.78,4.22,1.24,7.07
160,160,3.22,0,0.79,4.26,1.22,7.06833333333333
161,161,3.2,0,0.8,4.3,1.2,7.06666666666666
162,162,3.19,0,0.83,4.33,1.2,7.065
163,163,3.18,0,0.86,4.36,1.2,7.06333333333333
164,164,3.17,0,0.89,4.39,1.2,7.06166666666667
165,165,3.16,0,0.92,4.42,1.2,7.06
166,166,3.15,0,0.95,4.45,1.2,7.05833333333333
167,167,3.14,0,0.98,4.48,1.2,7.05666666666667
168,168,3.13,0,1.01,4.51,1.2,7.055
169,169,3.12,0,1.04,4.54,1.2,7.05333333333333
170,170,3.11,0,1.07,4.57,1.2,7.05166666666667
171,171,3.1,0,1.1,4.6,1.2,7.05
172,172,3.09,0,1.24,4.65,1.22,7.04833333333333
173,173,3.08,0,1.38,4.7,1.24,7.04666666666667
174,174,3.07,0,1.52,4.75,1.26,7.045
175,175,3.06,0,1.66,4.8,1.28,7.04333333333333
176,176,3.05,0,1.8,4.85,1.3,7.04166666666667
177,177,3.04,0,1.94,4.9,1.32,7.04
178,178,3.03,0,2.08,4.95,1.34,7.03833333333333
179,179,3.02,0,2.22,5,1.36,7.03666666666667
180,180,3.01,0,2.36,5.05,1.38,7.035
181,181,3,0,2.5,5.1,1.4,7.03333333333333
182,182,2.99,0.01,2.61,5.13,1.42,7.03166666666667
183,183,2.98,0.02,2.72,5.16,1.44,7.03
184,184,2.97,0.03,2.83,5.19,1.46,7.02833333333333
185,185,2.96,0.04,2.94,5.22,1.48,7.02666666666667
186,186,2.95,0.05,3.05,5.25,1.5,7.025
187,187,2.94,0.06,3.16,5.28,1.52,7.02333333333333
188,188,2.93,0.07,3.27,5.31,1.54,7.02166666666667
189,189,2.92,0.08,3.38,5.34,1.56,7.02
190,190,2.91,0.09,3.49,5.37,1.58,7.01833333333333
191,191,2.9,0.1,3.6,5.4,1.6,7.01666666666667
192,192,2.9,0.1,3.73,5.38,1.62,7.01333333333334
193,193,2.9,0.1,3.86,5.36,1.64,7.01
194,194,2.9,0.1,3.99,5.34,1.66,7.00666666666667
195,195,2.9,0.1,4.12,5.32,1.68,7.00333333333334
196,196,2.9,0.1,4.25,5.3,1.7,7
197,197,2.9,0.1,4.38,5.28,1.72,6.99666666666667
198,198,2.9,0.1,4.51,5.26,1.74,6.99333333333334
199,199,2.9,0.1,4.64,5.24,1.76,6.99
200,200,2.9,0.1,4.77,5.22,1.78,6.98666666666667
201,201,2.9,0.1,4.9,5.2,1.8,6.98333333333334
202,202,2.9,0.09,4.91,5.19,1.82,6.98
203,203,2.9,0.08,4.92,5.18,1.84,6.97666666666667
204,204,2.9,0.07,4.93,5.17,1.86,6.97333333333334
205,205,2.9,0.06,4.94,5.16,1.88,6.97
206,206,2.9,0.05,4.95,5.15,1.9,6.96666666666667
207,207,2.9,0.04,4.96,5.14,1.92,6.96333333333334
208,208,2.9,0.03,4.97,5.13,1.94,6.96
209,209,2.9,0.02,4.98,5.12,1.96,6.95666666666667
210,210,2.9,0.01,4.99,5.11,1.98,6.95333333333334
211,211,2.9,0,5,5.1,2,6.95
212,212,2.91,0.01,5.12,5.12,2.02,6.94666666666667
213,213,2.92,0.02,5.24,5.14,2.04,6.94333333333334
214,214,2.93,0.03,5.36,5.16,2.06,6.94
215,215,2.94,0.04,5.48,5.18,2.08,6.93666666666667
216,216,2.95,0.05,5.6,5.2,2.1,6.93333333333333
217,217,2.96,0.06,5.72,5.22,2.12,6.93
218,218,2.97,0.07,5.84,5.24,2.14,6.92666666666667
219,219,2.98,0.08,5.96,5.26,2.16,6.92333333333333
220,220,2.99,0.09,6.08,5.28,2.18,6.92
221,221,3,0.1,6.2,5.3,2.2,6.91666666666666
222,222,3.01,0.1,6.24,5.32,2.2,6.91333333333333
223,223,3.02,0.1,6.28,5.34,2.2,6.91
224,224,3.03,0.1,6.32,5.36,2.2,6.90666666666666
225,225,3.04,0.1,6.36,5.38,2.2,6.90333333333333
226,226,3.05,0.1,6.4,5.4,2.2,6.9
227,227,3.06,0.1,6.44,5.42,2.2,6.89666666666667
228,228,3.07,0.1,6.48,5.44,2.2,6.89333333333333
229,229,3.08,0.1,6.52,5.46,2.2,6.89
230,230,3.09,0.1,6.56,5.48,2.2,6.88666666666667
231,231,3.1,0.1,6.6,5.5,2.2,6.88333333333333
232,232,3.1,0.09,6.55,5.51,2.2,6.88
233,233,3.1,0.08,6.5,5.52,2.2,6.87666666666667
234,234,3.1,0.07,6.45,5.53,2.2,6.87333333333333
235,235,3.1,0.06,6.4,5.54,2.2,6.87
236,236,3.1,0.05,6.35,5.55,2.2,6.86666666666667
237,237,3.1,0.04,6.3,5.56,2.2,6.86333333333333
238,238,3.1,0.03,6.25,5.57,2.2,6.86
239,239,3.1,0.02,6.2,5.58,2.2,6.85666666666667
240,240,3.1,0.01,6.15,5.59,2.2,6.85333333333333
