ticks,msecs,temp,precip%,cloud cover,humidity,wind,pressure
35,35,3.76,0.2,0,5.98,1.4,7.16333333333333
36,36,3.75,0.2,0,6,1.4,7.16666666666667
37,37,3.74,0.2,0,6.02,1.4,7.17
38,38,3.73,0.2,0,6.04,1.4,7.17333333333333
39,39,3.72,0.2,0,6.06,1.4,7.17666666666667
40,40,3.71,0.2,0,6.08,1.4,7.18
41,41,3.7,0.2,0,6.1,1.4,7.18333333333333
42,42,3.69,0.2,0,6.12,1.38,7.18666666666667
43,43,3.68,0.2,0,6.14,1.36,7.19
44,44,3.67,0.2,0,6.16,1.34,7.19333333333333
45,45,3.66,0.2,0,6.18,1.32,7.19666666666666
46,46,3.65,0.2,0,6.2,1.3,7.2
47,47,3.64,0.2,0,6.22,1.28,7.20333333333333
48,48,3.63,0.2,0,6.24,1.26,7.20666666666666
49,49,3.62,0.2,0,6.26,1.24,7.21
50,50,3.61,0.2,0,6.28,1.22,7.21333333333333
51,51,3.6,0.2,0,6.3,1.2,7.21666666666666
52,52,3.6,0.2,0,6.31,1.18,7.22
53,53,3.6,0.2,0,6.32,1.16,7.22333333333333
54,54,3.6,0.2,0,6.33,1.14,7.22666666666667
55,55,3.6,0.2,0,6.34,1.12,7.23
56,56,3.6,0.2,0,6.35,1.1,7.23333333333333
57,57,3.6,0.2,0,6.36,1.08,7.23666666666667
58,58,3.6,0.2,0,6.37,1.06,7.24
59,59,3.6,0.2,0,6.38,1.04,7.24333333333334
60,60,3.6,0.2,0,6.39,1.02,7.24666666666667
61,61,3.6,0.2,0,6.4,1,7.25
62,62,3.61,0.2,0.01,6.39,1,7.25333333333334
63,63,3.62,0.2,0.02,6.38,1,7.25666666666667
64,64,3.63,0.2,0.03,6.37,1,7.26
65,65,3.64,0.2,0.04,6.36,1,7.26333333333334
66,66,3.65,0.2,0.05,6.35,1,7.26666666666667
67,67,3.66,0.2,0.06,6.34,1,7.27
68,68,3.67,0.2,0.07,6.33,1,7.27333333333334
69,69,3.68,0.2,0.08,6.32,1,7.27666666666667
70,70,3.69,0.2,0.09,6.31,1,7.28
71,71,3.7,0.2,0.1,6.3,1,7.28333333333334
72,72,3.74,0.19,0.1,6.23,1,7.285
73,73,3.78,0.18,0.1,6.16,1,7.28666666666667
74,74,3.82,0.17,0.1,6.09,1,7.28833333333333
75,75,3.86,0.16,0.1,6.02,1,7.29
76,76,3.9,0.15,0.1,5.95,1,7.29166666666667
77,77,3.94,0.14,0.1,5.88,1,7.29333333333333
78,78,3.98,0.13,0.1,5.81,1,7.295
79,79,4.02,0.12,0.1,5.74,1,7.29666666666667
80,80,4.06,0.11,0.1,5.67,1,7.29833333333333
81,81,4.1,0.1,0.1,5.6,1,7.3
82,82,4.13,0.09,0.11,5.53,1,7.30166666666667
83,83,4.16,0.08,0.12,5.46,1,7.30333333333333
84,84,4.19,0.07,0.13,5.39,1,7.305
85,85,4.22,0.06,0.14,5.32,1,7.30666666666667
86,86,4.25,0.05,0.15,5.25,1,7.30833333333333
87,87,4.28,0.04,0.16,5.18,1,7.31
88,88,4.31,0.03,0.17,5.11,1,7.31166666666667
89,89,4.34,0.02,0.18,5.04,1,7.31333333333333
90,90,4.37,0.01,0.19,4.97,1,7.315
91,91,4.4,0,0.2,4.9,1,7.31666666666667
92,92,4.43,0,0.21,4.83,1,7.31666666666667
93,93,4.46,0,0.22,4.76,1,7.31666666666667
94,94,4.49,0,0.23,4.69,1,7.31666666666667
95,95,4.52,0,0.24,4.62,1,7.31666666666667
96,96,4.55,0,0.25,4.55,1,7.31666666666667
97,97,4.58,0,0.26,4.48,1,7.31666666666667
98,98,4.61,0,0.27,4.41,1,7.31666666666667
99,99,4.64,0,0.28,4.34,1,7.31666666666667
100,100,4.67,0,0.29,4.27,1,7.31666666666667
101,101,4.7,0,0.3,4.2,1,7.31666666666667
102,102,4.72,0,0.32,4.17,1.04,7.31666666666667
103,103,4.74,0,0.34,4.14,1.08,7.31666666666667
104,104,4.76,0,0.36,4.11,1.12,7.31666666666667
105,105,4.78,0,0.38,4.08,1.16,7.31666666666667
106,106,4.8,0,0.4,4.05,1.2,7.31666666666667
107,107,4.82,0,0.42,4.02,1.24,7.31666666666667
108,108,4.84,0,0.44,3.99,1.28,7.31666666666667
109,109,4.86,0,0.46,3.96,1.32,7.31666666666667
110,110,4.88,0,0.48,3.93,1.36,7.31666666666667
111,111,4.9,0,0.5,3.9,1.4,7.31666666666667
112,112,4.91,0,0.55,3.89,1.46,7.31333333333334
113,113,4.92,0,0.6,3.88,1.52,7.31
114,114,4.93,0,0.65,3.87,1.58,7.30666666666667
115,115,4.94,0,0.7,3.86,1.64,7.30333333333333
116,116,4.95,0,0.75,3.85,1.7,7.3
117,117,4.96,0,0.8,3.84,1.76,7.29666666666667
118,118,4.97,0,0.85,3.83,1.82,7.29333333333334
119,119,4.98,0,0.9,3.82,1.88,7.29
120,120,4.99,0,0.95,3.81,1.94,7.28666666666667
121,121,5,0,1,3.8,2,7.28333333333334
122,122,5.01,0,1.13,3.8,2.02,7.28166666666667
123,123,5.02,0,1.26,3.8,2.04,7.28
124,124,5.03,0,1.39,3.8,2.06,7.27833333333333
125,125,5.04,0,1.52,3.8,2.08,7.27666666666667
126,126,5.05,0,1.65,3.8,2.1,7.275
127,127,5.06,0,1.78,3.8,2.12,7.27333333333333
128,128,5.07,0,1.91,3.8,2.14,7.27166666666667
129,129,5.08,0,2.04,3.8,2.16,7.27
130,130,5.09,0,2.17,3.8,2.18,7.26833333333333
131,131,5.1,0,2.3,3.8,2.2,7.26666666666667
132,132,5.1,0,2.45,3.8,2.22,7.26333333333333
133,133,5.1,0,2.6,3.8,2.24,7.26
134,134,5.1,0,2.75,3.8,2.26,7.25666666666667
135,135,5.1,0,2.9,3.8,2.28,7.25333333333333
136,136,5.1,0,3.05,3.8,2.3,7.25
137,137,5.1,0,3.2,3.8,2.32,7.24666666666667
138,138,5.1,0,3.35,3.8,2.34,7.24333333333333
139,139,5.1,0,3.5,3.8,2.36,7.24
140,140,5.1,0,3.65,3.8,2.38,7.23666666666667
141,141,5.1,0,3.8,3.8,2.4,7.23333333333333
142,142,5.1,0,4.02,3.82,2.4,7.23
143,143,5.1,0,4.24,3.84,2.4,7.22666666666667
144,144,5.1,0,4.46,3.86,2.4,7.22333333333333
145,145,5.1,0,4.68,3.88,2.4,7.22
146,146,5.1,0,4.9,3.9,2.4,7.21666666666667
147,147,5.1,0,5.12,3.92,2.4,7.21333333333333
148,148,5.1,0,5.34,3.94,2.4,7.21
149,149,5.1,0,5.56,3.96,2.4,7.20666666666667
150,150,5.1,0,5.78,3.98,2.4,7.20333333333333
151,151,5.1,0,6,4,2.4,7.2
152,152,5.09,0,6,4.03,2.44,7.19833333333333
153,153,5.08,0,6,4.06,2.48,7.19666666666667
154,154,5.07,0,6,4.09,2.52,7.195
155,155,5.06,0,6,4.12,2.56,7.19333333333333
156,156,5.05,0,6,4.15,2.6,7.19166666666667
157,157,5.04,0,6,4.18,2.64,7.19
158,158,5.03,0,6,4.21,2.68,7.18833333333333
159,159,5.02,0,6,4.24,2.72,7.18666666666667
160,160,5.01,0,6,4.27,2.76,7.185
161,161,5,0,6,4.3,2.8,7.18333333333333
162,162,4.99,0,6.08,4.33,2.8,7.18166666666667
163,163,4.98,0,6.16,4.36,2.8,7.18
164,164,4.97,0,6.24,4.39,2.8,7.17833333333333
165,165,4.96,0,6.32,4.42,2.8,7.17666666666667
166,166,4.95,0,6.4,4.45,2.8,7.175
167,167,4.94,0,6.48,4.48,2.8,7.17333333333333
168,168,4.93,0,6.56,4.51,2.8,7.17166666666667
169,169,4.92,0,6.64,4.54,2.8,7.17
170,170,4.91,0,6.72,4.57,2.8,7.16833333333333
171,171,4.9,0,6.8,4.6,2.8,7.16666666666667
172,172,4.89,0.01,6.94,4.64,2.8,7.165
173,173,4.88,0.02,7.08,4.68,2.8,7.16333333333333
174,174,4.87,0.03,7.22,4.72,2.8,7.16166666666667
175,175,4.86,0.04,7.36,4.76,2.8,7.16
176,176,4.85,0.05,7.5,4.8,2.8,7.15833333333333
177,177,4.84,0.06,7.64,4.84,2.8,7.15666666666667
178,178,4.83,0.07,7.78,4.88,2.8,7.155
179,179,4.82,0.08,7.92,4.92,2.8,7.15333333333333
180,180,4.81,0.09,8.06,4.96,2.8,7.15166666666667
181,181,4.8,0.1,8.2,5,2.8,7.15
182,182,4.8,0.11,8.25,5.01,2.78,7.15
183,183,4.8,0.12,8.3,5.02,2.76,7.15
184,184,4.8,0.13,8.35,5.03,2.74,7.15
185,185,4.8,0.14,8.4,5.04,2.72,7.15
186,186,4.8,0.15,8.45,5.05,2.7,7.15
187,187,4.8,0.16,8.5,5.06,2.68,7.15
188,188,4.8,0.17,8.55,5.07,2.66,7.15
189,189,4.8,0.18,8.6,5.08,2.64,7.15
190,190,4.8,0.19,8.65,5.09,2.62,7.15
191,191,4.8,0.2,8.7,5.1,2.6,7.15
192,192,4.79,0.37,8.75,5.18,2.58,7.14666666666667
193,193,4.78,0.54,8.8,5.26,2.56,7.14333333333333
194,194,4.77,0.71,8.85,5.34,2.54,7.14
195,195,4.76,0.88,8.9,5.42,2.52,7.13666666666667
196,196,4.75,1.05,8.95,5.5,2.5,7.13333333333333
197,197,4.74,1.22,9,5.58,2.48,7.13
198,198,4.73,1.39,9.05,5.66,2.46,7.12666666666667
199,199,4.72,1.56,9.1,5.74,2.44,7.12333333333333
200,200,4.71,1.73,9.15,5.82,2.42,7.12
201,201,4.7,1.9,9.2,5.9,2.4,7.11666666666667
202,202,4.69,1.92,9.24,5.92,2.4,7.115
203,203,4.68,1.94,9.28,5.94,2.4,7.11333333333333
204,204,4.67,1.96,9.32,5.96,2.4,7.11166666666667
205,205,4.66,1.98,9.36,5.98,2.4,7.11
206,206,4.65,2,9.4,6,2.4,7.10833333333333
207,207,4.64,2.02,9.44,6.02,2.4,7.10666666666667
208,208,4.63,2.04,9.48,6.04,2.4,7.105
209,209,4.62,2.06,9.52,6.06,2.4,7.10333333333334
210,210,4.61,2.08,9.56,6.08,2.4,7.10166666666667
211,211,4.6,2.1,9.6,6.1,2.4,7.1
212,212,4.59,2.19,9.62,6.13,2.4,7.09666666666667
213,213,4.58,2.28,9.64,6.16,2.4,7.09333333333334
214,214,4.57,2.37,9.66,6.19,2.4,7.09
215,215,4.56,2.46,9.68,6.22,2.4,7.08666666666667
216,216,4.55,2.55,9.7,6.25,2.4,7.08333333333333
217,217,4.54,2.64,9.72,6.28,2.4,7.08
218,218,4.53,2.73,9.74,6.31,2.4,7.07666666666667
219,219,4.52,2.82,9.76,6.34,2.4,7.07333333333333
220,220,4.51,2.91,9.78,6.37,2.4,7.07
221,221,4.5,3,9.8,6.4,2.4,7.06666666666666
222,222,4.5,3.26,9.81,6.44,2.42,7.06
223,223,4.5,3.52,9.82,6.48,2.44,7.05333333333333
224,224,4.5,3.78,9.83,6.52,2.46,7.04666666666667
225,225,4.5,4.04,9.84,6.56,2.48,7.04
226,226,4.5,4.3,9.85,6.6,2.5,7.03333333333333
227,227,4.5,4.56,9.86,6.64,2.52,7.02666666666667
228,228,4.5,4.82,9.87,6.68,2.54,7.02
229,229,4.5,5.08,9.88,6.72,2.56,7.01333333333333
230,230,4.5,5.34,9.89,6.76,2.58,7.00666666666667
231,231,4.5,5.6,9.9,6.8,2.6,7
232,232,4.49,5.72,9.91,6.83,2.64,6.99166666666667
233,233,4.48,5.84,9.92,6.86,2.68,6.98333333333333
234,234,4.47,5.96,9.93,6.89,2.72,6.975
235,235,4.46,6.08,9.94,6.92,2.76,6.96666666666667
236,236,4.45,6.2,9.95,6.95,2.8,6.95833333333333
237,237,4.44,6.32,9.96,6.98,2.84,6.95
238,238,4.43,6.44,9.97,7.01,2.88,6.94166666666666
239,239,4.42,6.56,9.98,7.04,2.92,6.93333333333333
240,240,4.41,6.68,9.99,7.07,2.96,6.925
