ticks,msecs,temp,precip%,cloud cover,humidity,wind,pressure
86,86,7.5,0,0,1,0.6,6.55833333333333
87,87,7.56,0,0,0.98,0.6,6.55666666666667
88,88,7.62,0,0,0.96,0.6,6.555
89,89,7.68,0,0,0.94,0.6,6.55333333333333
90,90,7.74,0,0,0.92,0.6,6.55166666666667
91,91,7.8,0,0,0.9,0.6,6.55
92,92,7.84,0,0.02,0.88,0.6,6.54666666666667
93,93,7.88,0,0.04,0.86,0.6,6.54333333333333
94,94,7.92,0,0.06,0.84,0.6,6.54
95,95,7.96,0,0.08,0.82,0.6,6.53666666666667
96,96,8,0,0.1,0.8,0.6,6.53333333333333
97,97,8.04,0,0.12,0.78,0.6,6.53
98,98,8.08,0,0.14,0.76,0.6,6.52666666666667
99,99,8.12,0,0.16,0.74,0.6,6.52333333333333
100,100,8.16,0,0.18,0.72,0.6,6.52
101,101,8.2,0,0.2,0.7,0.6,6.51666666666667
102,102,8.23,0,0.2,0.69,0.62,6.51166666666667
103,103,8.26,0,0.2,0.68,0.64,6.50666666666667
104,104,8.29,0,0.2,0.67,0.66,6.50166666666667
105,105,8.32,0,0.2,0.66,0.68,6.49666666666667
106,106,8.35,0,0.2,0.65,0.7,6.49166666666667
107,107,8.38,0,0.2,0.64,0.72,6.48666666666667
108,108,8.41,0,0.2,0.63,0.74,6.48166666666667
109,109,8.44,0,0.2,0.62,0.76,6.47666666666667
110,110,8.47,0,0.2,0.61,0.78,6.47166666666667
111,111,8.5,0,0.2,0.6,0.8,6.46666666666667
112,112,8.53,0,0.23,0.59,0.84,6.46166666666667
113,113,8.56,0,0.26,0.58,0.88,6.45666666666667
114,114,8.59,0,0.29,0.57,0.92,6.45166666666667
115,115,8.62,0,0.32,0.56,0.96,6.44666666666667
116,116,8.65,0,0.35,0.55,1,6.44166666666667
117,117,8.68,0,0.38,0.54,1.04,6.43666666666667
118,118,8.71,0,0.41,0.53,1.08,6.43166666666667
119,119,8.74,0,0.44,0.52,1.12,6.42666666666667
120,120,8.77,0,0.47,0.51,1.16,6.42166666666667
121,121,8.8,0,0.5,0.5,1.2,6.41666666666667
122,122,8.81,0,0.54,0.5,1.24,6.41333333333334
123,123,8.82,0,0.58,0.5,1.28,6.41
124,124,8.83,0,0.62,0.5,1.32,6.40666666666667
125,125,8.84,0,0.66,0.5,1.36,6.40333333333333
126,126,8.85,0,0.7,0.5,1.4,6.4
127,127,8.86,0,0.74,0.5,1.44,6.39666666666667
128,128,8.87,0,0.78,0.5,1.48,6.39333333333333
129,129,8.88,0,0.82,0.5,1.52,6.39
130,130,8.89,0,0.86,0.5,1.56,6.38666666666667
131,131,8.9,0,0.9,0.5,1.6,6.38333333333333
132,132,8.91,0,0.96,0.49,1.64,6.37833333333333
133,133,8.92,0,1.02,0.48,1.68,6.37333333333333
134,134,8.93,0,1.08,0.47,1.72,6.36833333333333
135,135,8.94,0,1.14,0.46,1.76,6.36333333333333
136,136,8.95,0,1.2,0.45,1.8,6.35833333333333
137,137,8.96,0,1.26,0.44,1.84,6.35333333333333
138,138,8.97,0,1.32,0.43,1.88,6.34833333333333
139,139,8.98,0,1.38,0.42,1.92,6.34333333333333
140,140,8.99,0,1.44,0.41,1.96,6.33833333333334
141,141,9,0,1.5,0.4,2,6.33333333333334
142,142,9,0,1.54,0.4,2,6.33
143,143,9,0,1.58,0.4,2,6.32666666666667
144,144,9,0,1.62,0.4,2,6.32333333333334
145,145,9,0,1.66,0.4,2,6.32
146,146,9,0,1.7,0.4,2,6.31666666666667
147,147,9,0,1.74,0.4,2,6.31333333333334
148,148,9,0,1.78,0.4,2,6.31
149,149,9,0,1.82,0.4,2,6.30666666666667
150,150,9,0,1.86,0.4,2,6.30333333333334
151,151,9,0,1.9,0.4,2,6.3
152,152,9,0,1.86,0.4,2.02,6.29666666666667
153,153,9,0,1.82,0.4,2.04,6.29333333333334
154,154,9,0,1.78,0.4,2.06,6.29
155,155,9,0,1.74,0.4,2.08,6.28666666666667
156,156,9,0,1.7,0.4,2.1,6.28333333333334
157,157,9,0,1.66,0.4,2.12,6.28
158,158,9,0,1.62,0.4,2.14,6.27666666666667
159,159,9,0,1.58,0.4,2.16,6.27333333333334
160,160,9,0,1.54,0.4,2.18,6.27
161,161,9,0,1.5,0.4,2.2,6.26666666666667
162,162,8.99,0,1.52,0.4,2.2,6.26666666666667
163,163,8.98,0,1.54,0.4,2.2,6.26666666666667
164,164,8.97,0,1.56,0.4,2.2,6.26666666666667
165,165,8.96,0,1.58,0.4,2.2,6.26666666666667
166,166,8.95,0,1.6,0.4,2.2,6.26666666666667
167,167,8.94,0,1.62,0.4,2.2,6.26666666666667
168,168,8.93,0,1.64,0.4,2.2,6.26666666666667
169,169,8.92,0,1.66,0.4,2.2,6.26666666666667
170,170,8.91,0,1.68,0.4,2.2,6.26666666666667
171,171,8.9,0,1.7,0.4,2.2,6.26666666666667
172,172,8.87,0,1.86,0.41,2.16,6.27
173,173,8.84,0,2.02,0.42,2.12,6.27333333333334
174,174,8.81,0,2.18,0.43,2.08,6.27666666666667
175,175,8.78,0,2.34,0.44,2.04,6.28
176,176,8.75,0,2.5,0.45,2,6.28333333333334
177,177,8.72,0,2.66,0.46,1.96,6.28666666666667
178,178,8.69,0,2.82,0.47,1.92,6.29
179,179,8.66,0,2.98,0.48,1.88,6.29333333333334
180,180,8.63,0,3.14,0.49,1.84,6.29666666666667
181,181,8.6,0,3.3,0.5,1.8,6.3
182,182,8.54,0,3.36,0.52,1.74,6.30333333333334
183,183,8.48,0,3.42,0.54,1.68,6.30666666666667
184,184,8.42,0,3.48,0.56,1.62,6.31
185,185,8.36,0,3.54,0.58,1.56,6.31333333333334
186,186,8.3,0,3.6,0.6,1.5,6.31666666666667
187,187,8.24,0,3.66,0.62,1.44,6.32
188,188,8.18,0,3.72,0.64,1.38,6.32333333333334
189,189,8.12,0,3.78,0.66,1.32,6.32666666666667
190,190,8.06,0,3.84,0.68,1.26,6.33
191,191,8,0,3.9,0.7,1.2,6.33333333333334
192,192,7.96,0,3.82,0.71,1.16,6.33666666666667
193,193,7.92,0,3.74,0.72,1.12,6.34
194,194,7.88,0,3.66,0.73,1.08,6.34333333333333
195,195,7.84,0,3.58,0.74,1.04,6.34666666666667
196,196,7.8,0,3.5,0.75,1,6.35
197,197,7.76,0,3.42,0.76,0.96,6.35333333333333
198,198,7.72,0,3.34,0.77,0.92,6.35666666666667
199,199,7.68,0,3.26,0.78,0.88,6.36
200,200,7.64,0,3.18,0.79,0.84,6.36333333333333
201,201,7.6,0,3.1,0.8,0.8,6.36666666666667
202,202,7.57,0,3.2,0.81,0.78,6.37
203,203,7.54,0,3.3,0.82,0.76,6.37333333333333
204,204,7.51,0,3.4,0.83,0.74,6.37666666666667
205,205,7.48,0,3.5,0.84,0.72,6.38
206,206,7.45,0,3.6,0.85,0.7,6.38333333333333
207,207,7.42,0,3.7,0.86,0.68,6.38666666666667
208,208,7.39,0,3.8,0.87,0.66,6.39
209,209,7.36,0,3.9,0.88,0.64,6.39333333333333
210,210,7.33,0,4,0.89,0.62,6.39666666666667
211,211,7.3,0,4.1,0.9,0.6,6.4
212,212,7.28,0,4.12,0.9,0.62,6.40166666666667
213,213,7.26,0,4.14,0.9,0.64,6.40333333333333
214,214,7.24,0,4.16,0.9,0.66,6.405
215,215,7.22,0,4.18,0.9,0.68,6.40666666666667
216,216,7.2,0,4.2,0.9,0.7,6.40833333333334
217,217,7.18,0,4.22,0.9,0.72,6.41
218,218,7.16,0,4.24,0.9,0.74,6.41166666666667
219,219,7.14,0,4.26,0.9,0.76,6.41333333333334
220,220,7.12,0,4.28,0.9,0.78,6.415
221,221,7.1,0,4.3,0.9,0.8,6.41666666666667
222,222,7.09,0,4.32,0.9,0.8,6.41833333333334
223,223,7.08,0,4.34,0.9,0.8,6.42
224,224,7.07,0,4.36,0.9,0.8,6.42166666666667
225,225,7.06,0,4.38,0.9,0.8,6.42333333333334
226,226,7.05,0,4.4,0.9,0.8,6.425
227,227,7.04,0,4.42,0.9,0.8,6.42666666666667
228,228,7.03,0,4.44,0.9,0.8,6.42833333333333
229,229,7.02,0,4.46,0.9,0.8,6.43
230,230,7.01,0,4.48,0.9,0.8,6.43166666666667
231,231,7,0,4.5,0.9,0.8,6.43333333333333
232,232,6.99,0,4.53,0.9,0.8,6.43333333333333
233,233,6.98,0,4.56,0.9,0.8,6.43333333333333
234,234,6.97,0,4.59,0.9,0.8,6.43333333333333
235,235,6.96,0,4.62,0.9,0.8,6.43333333333333
236,236,6.95,0,4.65,0.9,0.8,6.43333333333333
237,237,6.94,0,4.68,0.9,0.8,6.43333333333333
238,238,6.93,0,4.71,0.9,0.8,6.43333333333333
239,239,6.92,0,4.74,0.9,0.8,6.43333333333333
240,240,6.91,0,4.77,0.9,0.8,6.43333333333333
